ticker,yes_bid,yes_ask,last_price,volume
KXNFLTOTAL-26SEP27MINTB-48,0.3300,0.3400,0.3300,50.77
KXNFLTOTAL-26SEP27MINTB-49,0.3000,0.3300,0.0000,0.00
KXNFLTOTAL-26SEP27MINTB-43,0.4900,0.5000,0.4900,1974.69
KXNFLTOTAL-26SEP27MINTB-34,0.7500,0.7700,0.7800,5.00
KXNFLTOTAL-26SEP27MINTB-44,0.4500,0.4700,0.4500,202.69
KXNFLTOTAL-26SEP27MINTB-47,0.3700,0.3900,0.4000,23.80
KXNFLTOTAL-26SEP27MINTB-31,0.8300,0.8400,0.8500,0.58
KXNFLTOTAL-26SEP27MINTB-25,0.9300,0.9400,0.9400,303.13
KXNFLTOTAL-26SEP27MINTB-61,0.0800,0.0900,0.0800,4094.27
KXNFLTOTAL-26SEP27MINTB-37,0.6800,0.6900,0.7000,25.74
KXNFLTOTAL-26SEP27MINTB-58,0.1100,0.1300,0.0000,0.00
KXNFLTOTAL-26SEP27MINTB-40,0.5900,0.6100,0.0000,0.00
KXNFLTOTAL-26SEP27MINTB-46,0.3800,0.3900,0.3800,95.88
KXNFLTOTAL-26SEP27MINTB-64,0.0500,0.0700,0.0600,768.55
KXNFLTOTAL-26SEP27MINTB-67,0.0300,0.0400,0.1200,256.78
KXNFLTOTAL-26SEP27MINTB-55,0.1700,0.1900,0.1800,618.77
KXNFLTOTAL-26SEP27MINTB-45,0.4200,0.4300,0.4200,119.74
KXNFLTOTAL-26SEP27MINTB-52,0.2300,0.2500,0.2400,80.39
KXNFLTOTAL-26SEP27MINTB-28,0.8900,0.9000,0.8900,71.17
