ticker,yes_bid,yes_ask,last_price,volume
KXNFLTD-26SEP27LACBUF-LACQJOHNSTON1-2,0.0100,0.0400,0.0000,0.00
KXNFLTD-26SEP27LACBUF-LACKMITCHELL34-1,0.1000,0.1300,0.1100,12.01
KXNFLTD-26SEP27LACBUF-LACOHAMPTON8-2,0.1000,0.1300,0.1000,25.01
KXNFLTD-26SEP27LACBUF-BUFJALLEN17-3,0.0300,0.0500,0.0600,3342.85
KXNFLTD-26SEP27LACBUF-BUFDKINCAID86-1,0.2900,0.3100,0.3100,3419.12
KXNFLTD-26SEP27LACBUF-BUFJCOOK4-3,0.0200,0.0600,0.0400,11.00
KXNFLTD-26SEP27LACBUF-BUFDKNOX88-1,0.1100,0.1500,0.1500,501.27
KXNFLTD-26SEP27LACBUF-BUFJPALMER5-1,0.1400,0.1800,0.1500,756.59
KXNFLTD-26SEP27LACBUF-BUFJPALMER5-2,0.0100,0.0300,0.0200,264.19
KXNFLTD-26SEP27LACBUF-LACJHERBERT10-1,0.1400,0.1500,0.1500,798.49
KXNFLTD-26SEP27LACBUF-LACOGADSDEN86-1,0.2300,0.2400,0.2300,746.70
KXNFLTD-26SEP27LACBUF-LACOHAMPTON8-1,0.4700,0.5000,0.4900,73.15
KXNFLTD-26SEP27LACBUF-LACQJOHNSTON1-1,0.2300,0.2600,0.2700,88.09
KXNFLTD-26SEP27LACBUF-BUFKSHAKIR10-3,0.0100,0.0200,0.0000,0.00
KXNFLTD-26SEP27LACBUF-BUFKSHAKIR10-2,0.0100,0.0500,0.0000,0.00
KXNFLTD-26SEP27LACBUF-BUFDKNOX88-2,0.0100,0.0200,0.0000,0.00
KXNFLTD-26SEP27LACBUF-BUFJALLEN17-2,0.1700,0.1800,0.1800,19159.09
KXNFLTD-26SEP27LACBUF-LACLMCCONKEY15-3,0.0000,0.0200,0.0100,300.00
KXNFLTD-26SEP27LACBUF-LACTHARRIS9-1,0.1500,0.1800,0.0000,0.00
KXNFLTD-26SEP27LACBUF-LACLMCCONKEY15-2,0.0200,0.0500,0.0300,423.56
KXNFLTD-26SEP27LACBUF-BUFDKINCAID86-2,0.0100,0.0600,0.0600,234.56
KXNFLTD-26SEP27LACBUF-BUFKSHAKIR10-1,0.2700,0.3200,0.2800,188.58
KXNFLTD-26SEP27LACBUF-BUFBUFDST-1,0.0100,0.1200,0.1200,46.23
KXNFLTD-26SEP27LACBUF-BUFJALLEN17-1,0.5600,0.5700,0.5800,18757.78
KXNFLTD-26SEP27LACBUF-BUFJCOOK4-1,0.5200,0.6000,0.5800,584.10
KXNFLTD-26SEP27LACBUF-LACOHAMPTON8-3,0.0100,0.0400,0.0000,0.00
KXNFLTD-26SEP27LACBUF-BUFDKINCAID86-3,0.0000,0.0200,0.0200,323.39
KXNFLTD-26SEP27LACBUF-LACOGADSDEN86-2,0.0100,0.0400,0.0000,0.00
KXNFLTD-26SEP27LACBUF-BUFJCOOK4-2,0.1300,0.2400,0.1900,1173.83
KXNFLTD-26SEP27LACBUF-LACKMITCHELL34-2,0.0100,0.0200,0.0000,0.00
KXNFLTD-26SEP27LACBUF-LACTHARRIS9-2,0.0100,0.0300,0.0000,0.00
KXNFLTD-26SEP27LACBUF-BUFKCOLEMAN0-1,0.1700,0.1900,0.1800,75.69
KXNFLTD-26SEP27LACBUF-LACLMCCONKEY15-1,0.2500,0.3000,0.2500,22.57
KXNFLTD-26SEP27LACBUF-LACLACDST-1,0.0100,0.1000,0.0000,0.00
KXNFLTD-26SEP27LACBUF-LACJHERBERT10-2,0.0100,0.0200,0.0000,0.00
KXNFLTD-26SEP27LACBUF-BUFKCOLEMAN0-2,0.0200,0.0300,0.0000,0.00
